"q_id","combined"
"43acecc1","<en> Who became the president of Germany on 1 July 1994?  <ar> من أصبح رئيس ألمانيا في 1 يوليو 1994؟  <de> Wer wurde Präsident Deutschlands am ersten Juli neunzehnhundertvierundneunzig?  <es> ¿Quién se convirtió en presidente de Alemania el primero de julio de mil novecientos noventa y cuatro?  <fr> Qui est devenu Président de l’Allemagne le 1er juillet 1994 ?  <it> Chi divenne il presidente della Germania il 1 luglio 1994?  <ja> 1994年7月1日にドイツの大統領になったのは誰ですか？"
"9738ab40","<en> Who was the first president in Egypt?  <ar> مَن كان أول رئيس في مصر؟  <de> Wer war der erste Präsident Ägyptens?  <es> ¿Quién fue el primer presidente de Egipto?  <fr> Qui était le premier Président de l’Égypte ?  <it> Chi fu il primo presidente dell'Egitto?  <ja> エジプトで最初の大統領は誰でしたか？"
"d74223d1","<en> What is the highest elected office in Germany?  <ar> ما هو أعلى منصب منتخب في ألمانيا؟  <de> Welches ist das höchste gewählte Amt in Deutschland?  <es> ¿Cuál es el más alto cargo de elección popular en Alemania?  <fr> Quelle est la fonction la plus haute d’Allemagne à être soumise aux élections ?  <it> Qual è la maggiore carica eletta in Germania?  <ja> ドイツでの最高公選職はどちらですか？"
"78607e72","<en> What year was the war between Egypt and Israel?  <ar> متى وقعت الحرب بين مصر وإسرائيل؟  <de> In welchem Jahr hat der Krieg zwischen Ägypten und Israel stattgefunden?  <es> ¿En qué año ocurrió la guerra entre Egipto e Israel?  <fr> En quelle année s’est déroulée la guerre entre l’Égypte et Israël ?  <it> Quale anno è stata la guerra tra Egitto e Israele?  <ja> エジプトとイスラエルの戦争は何年でしたか？"
"31b9cd3a","<en> How many members are in Denmark's Parliament?  <ar> كم عدد أعضاء البرلمان الدنماركي؟  <de> Wie viele Mitglieder hat das dänische Parlament?  <es> ¿Cuántos miembros tiene el parlamento danés?  <fr> Combien de membres le parlement danois comprend-il ?  <it> Da quanti membri è composto il parlamento danese?  <ja> デンマークの議会のメンバーはどのくらいですか？"
"f341215d","<en> Who is the current acting chairman of The Federal Communications Commission that was appointed by President Joe Biden?  <ar> من هو القائم بأعمال رئيس لجنة الاتصالات الفيدرالية التي قررها الرئيس جو بايدن حاليًا؟  <de> Wer führt zur Zeit den Vorsitz der Federal Communications Commission und wurde von Präsident Joe Binden ernannt?  <es> ¿Quién es el presidente de la Comisión Federal de Comunicaciones actual que fue designado por el presidente Joe Biden?  <fr> Qui est le dirigeant actuellement en exercice de la Commission fédérale des communications, qui a été nommé par le Président Joe Biden ?  <it> Chi è l'attuale presidente in carica della commissione federale per le comunicazioni nominato dal presidente Joe Biden?  <ja> ジョー・バイデン大統領に任命された連邦通信委員会の現在の議長代理は誰ですか？"
"3c35afc8","<en> Who was Egypt's president before Abdel Fattah el-Sisi?  <ar> من كان رئيس مصر قبل عبد الفتاح السيسي؟  <de> Wer war Ägyptens Präsident vor Abdel Fattah al Sisi?  <es> ¿Quién fue el presidente de Egipto antes que Abdulfatah al Sisi?  <fr> Qui était Président de l’Égypte avant Abdel Fattah al Sisi ?  <it> Chi è stato presidente dell'Egitto prima di Abdel Fattah Al Sisi?  <ja> エジプトのアブドルファッターフ・アッ＝シーシー大統領の前の大統領は？"
"ef83bef5","<en> Who was president during most of WW II?  <ar> مَن هو الرئيس أثناء معظم الحرب العالمية الثانية؟  <de> Wer war die meiste Zeit Präsident während des zweiten Weltkrieges?  <es> ¿Quién fue presidente durante la mayor parte de la Segunda Guerra Mundial?  <fr> Qui a été président pendant la majeure partie de la Seconde Guerre mondiale ?  <it> Chi fu il presidente durante quasi tutta la seconda guerra mondiale?  <ja> 第二次世界大戦中の大統領は誰でしたか？"
"caaa0201","<en> What year did the EEC change it's name to the European Union?  <ar> في أي عام تم تغيير اسم الجماعة الاقتصادية الأوروبية إلى الاتحاد الأوروبي؟  <de> In welchem Jahr änderte der Europäische Wirtschaftsraum seinen Namen in Europäische Union?  <es> ¿En qué año la Comunidad Económica Europea cambió su nombre por la Unión Europea?  <fr> En quelle année la CEE a-t-elle changé de nom pour devenir l’Union européenne ?  <it> In quale anno la CEE prese il nome di Unione Europea?  <ja> EECが欧州連合と改称したのは何年ですか？"
"2b02a225","<en> Which nation's government is classified as a monarchy with a king as chief of state and head of government?  <ar> ما هي الدولة التي تم تصنيف حكومتها على أنها ملكية حيث بها ملك يدير الدولة وعلى رأس الحكومة؟  <de> Welche Regierung einer Nation wird als Monarchie eingestuft und verfügt über einen König als Staatsoberhaupt und Regierungschef?  <es> ¿El gobierno de qué nación es clasificado como una monarquía con un rey como Jefe de Estado y Jefe de Gobierno?  <fr> Le gouvernement de quelle nation est classé comme étant une monarchie, avec un roi pour Chef d’État et chef du gouvernement ?  <it> Il governo di quale nazione è classificato come monarchia con il re come capo di stato e capo del governo?  <ja> どの国の政府が君主制に分類され、国王が国家のリーダーであり、政府のトップですか？"
"a192dac7","<en> Who is the prime minister of the United Kingdom?  <ar> مَن هو رئيس وزراء المملكة المتحدة؟  <de> Wer ist Premierminister des Vereinigten Königreiches?  <es> ¿Quién fue el primer ministro del Reino Unido?  <fr> Qui est le Premier ministre du Royaume-Uni ?  <it> Chi è il Primo Ministro del Regno Unito?  <ja> イギリスの首相は誰ですか？"
"41507bb4","<en> What was the center of politics in Rio de Janeiro and in all of Brazil until 1889, when Brazil became a Republic?  <ar> ماذا كان مركز السياسة في ريو دي جنيرو والبرازيل كلها حتى عام 1889 عندما أصبحت البرازيل جمهورية؟  <de> Wo lag das Zentrum der Politik für Rio de Janeiro und ganz Brasilien bis 1889, als Brasilien zur Republik erklärt wurde?  <es> ¿Cuál fue el centro político en Río de Janeiro y en todo Brasil hasta 1889 cuando Brasil se convirtió en una república?  <fr> Quel était le centre de la vie politique à Rio de Janeiro et dans tout le Brésil, jusqu’à ce que le Brésil devienne une république en mille huit cent quatre-vingt-neuf ?  <it> Quale è stato l'epicentro politico di Rio de Janeiro e di tutto il Brasile fino al 1890, quando il Brasile divenne una repubblica?  <ja> ブラジルが共和制に移行する1889年まで、リオデジャネイロをはじめとするブラジル全体の政治の中心は何ですか？"
"a5625a18","<en> Which state created republics in Lebanon and Syria?  <ar> ما هي الدول التي انشأت جمهوريات في لبنان وسوريا؟  <de> Welcher Staat hat die Republiken Libanon und Syrien gegründet?  <es> ¿Qué estado creó repúblicas en Líbano y en Siria?  <fr> Quel pays a créé les républiques au Liban et en Syrie ?  <it> Quale stato ha creato repubbliche in Libano e Siria?  <ja> レバノンとシリアのどちらが共和国を作りましたか？"
"bdbd1ae7","<en> Who is the president of North Macedonia?  <ar> من هو رئيس مقدونيا الشمالية؟  <de> Wer ist Präsident von Nordmazedonien?  <es> ¿Quién es el presidente de Macedonia del Norte?  <fr> Qui est le Président de Macédoine du Nord ?  <it> Chi è il presidente della Macedonia del Nord?  <ja> 北マケドニアの大統領は誰ですか？"
"56bc050c","<en> Who led Germany after Adolf Hitler?  <ar> من قاد ألمانيا بعد أدولف هتلر؟  <de> Wer regierte Deutschland nach Adolf Hitler?  <es> ¿Quién lideró a Alemania luego de Adolf Hitler?  <fr> Qui a dirigé l’Allemagne après Adolf Hitler ?  <it> Chi ha governato la Germania dopo Adolf Hitler?  <ja> アドルフ・ヒトラーの後、誰がドイツを統率しましたか？"
"76630d05","<en> During what war did Bolivia lose territorial access to the Pacific Ocean?  <ar> أثناء أي حرب خسرت بوليفيا إمكانية الوصول الإقليمي إلى المحيط الهادئ؟  <de> In welchem Krieg verlor Bolivien seinen territorialen Zugang zum Pazifischen Ozean?  <es> ¿Durante qué guerra Bolivia perdió acceso territorial al océano Pacífico?  <fr> Au cours de quelle guerre la Bolivie a-t-elle perdu l’accès territorial à l’Océan Pacifique ?  <it> Durante quale guerra la Bolivia ha perso accesso territoriale all'oceano Pacifico?  <ja> ボリビアが太平洋へのアクセスを失ったのはどの戦争中でしたか？"
"c139c375","<en> What president was instrumental in building the Panama Canal?  <ar> مَن هو الرئيس الذي كان له دور فعال في بناء قناة بنما؟  <de> Welcher Präsident war wesentlich am Bau des Panama-Kanals beteiligt?  <es> ¿Qué presidente fue fundamental para la construcción del canal de Panamá?  <fr> Quel président a été déterminant pour la construction du canal de Panama ?  <it> Quale presidente è stato determinante nella costruzione del canale di Panama?  <ja> パナマ運河の建設を指示した大統領は誰ですか？"
"d444c062","<en> Who was the first president to have a Christmas tree at the White House?  <ar> من هو أول رئيس حصل على شجرة عيد الميلاد داخل البيت الأبيض؟  <de> Wer war der erste Präsident, der einen Weihnachtsbaum im Weißen Haus hatte?  <es> ¿Quién fue el primer presidente que tuvo un árbol de navidad en la Casa Blanca?  <fr> Qui était le premier président américain à avoir un arbre de Noël à la Maison Blanche ?  <it> Chi è stato il primo presidente ad avere un albero di Natale alla Casa Bianca?  <ja> ホワイトハウスでクリスマスツリーを飾った最初の大統領は誰ですか？"
"fec67078","<en> How long did King Tut rule Egypt?  <ar> ما مدة حكم الملك توت لمصر؟  <de> Wie lange regierte King Tut in Ägypten?  <es> ¿Por cuanto tiempo gobernó Egipto el Rey Tutankamón?  <fr> Combien d’années le Roi Tut a-t-il régné en Égypte ?  <it> Per quanto tempo Re Tut ha governato l'Egitto?  <ja> ツタンカーメンは何年にわたってエジプトを支配したのですか？"
"1ba6e4ea","<en> Who united Greece?  <ar> مَن وحّد اليونان؟  <de> Wer hat Griechenland vereinigt?  <es> ¿Quién unió a Grecia?  <fr> Qui a unifié la Grèce ?  <it> Chi ha unito la Grecia?  <ja> ギリシアを統一したのは誰ですか？"
"5b907bab","<en> What ancient civilization was the first to use democracy?  <ar> ما الحضارة القديمة التي تُعد الأولى في استخدام الديمقراطية؟  <de> Welche alte Zivilisation war die erste, die Demokratie anwendete?  <es> ¿Qué civilización antigua fue la primera en usar la democracia?  <fr> Quelle civilisation antique a été la première à utiliser la démocratie ?  <it> Quale antica civiltà ha usato la democrazia per prima?  <ja> 一番最初に民主主義を導入したのはどの古代文明ですか？"
"4fead6c5","<en> Who was granted the patent for the invention of the telephone?  <ar> من الذي حصل على براءة اختراع عن ابتكاره الهاتف؟  <de> Wer erhielt das Patent für die Erfindung des Telefons?  <es> ¿A quién se le concedió la patente por la invención del teléfono?  <fr> A qui a-t-on attribué le brevet pour l’invention du téléphone ?  <it> Chi ha ottenuto il brevetto per l’ invenzione del telefono?  <ja> 電話の発明で特許を取得したのは誰ですか？"
"3b664238","<en> Who was the last ruler of Egypt?  <ar> من هو أخر حاكم لمصر؟  <de> Wer war der letzte Herscher Ägyptens?  <es> ¿Quién fue el último faraón de Egipto?  <fr> Qui était le dernier dirigeant de l’Égypte ?  <it> Chi è stato l’ultimo sovrano dell’Egitto?  <ja> エジプトの最後の支配者は誰？"
